bigg_id,cytosolic,g_gDW,kDa,keff_nominal,mmol_gDW,name,reaction,rxn,subsystem
12DGR120tipp,False,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C12:0)",12dgr120_p --> 12dgr120_c,12DGR120tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR140tipp,False,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:0)",12dgr140_p --> 12dgr140_c,12DGR140tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR141tipp,False,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:1)",12dgr141_p --> 12dgr141_c,12DGR141tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR160tipp,False,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:0)",12dgr160_p --> 12dgr160_c,12DGR160tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR161tipp,False,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:1)",12dgr161_p --> 12dgr161_c,12DGR161tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR180tipp,False,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:0)",12dgr180_p --> 12dgr180_c,12DGR180tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR181tipp,False,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:1)",12dgr181_p --> 12dgr181_c,12DGR181tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12PPDRtex,False,0.0,121.06532999999999,76.74472378998097,0.0,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__R_e <=> 12ppd__R_p,12PPDRtex_FWD_CPLX0-7533,"Transport, Outer Membrane Porin"
12PPDRtex,False,0.0,116.74218299999998,74.67911373302745,0.0,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__R_e <=> 12ppd__R_p,12PPDRtex_FWD_CPLX0-7530,"Transport, Outer Membrane Porin"
12PPDRtex,False,0.0,41.198806999999995,34.19401863135169,0.0,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__R_e <=> 12ppd__R_p,12PPDRtex_FWD_G6700-MONOMER,"Transport, Outer Membrane Porin"
12PPDRtex,False,0.0,117.96999600000001,75.26768199270408,0.0,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__R_e <=> 12ppd__R_p,12PPDRtex_FWD_CPLX0-7534,"Transport, Outer Membrane Porin"
12PPDRtpp,False,0.0,33.71096300000001,65.0,0.0,"(R)-Propane-1,2-diol facilitated transport (periplasm)",12ppd__R_p <=> 12ppd__R_c,12PPDRtpp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12PPDStex,False,0.0,121.06532999999999,76.74472378998097,0.0,"(S)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__S_e <=> 12ppd__S_p,12PPDStex_FWD_CPLX0-7533,"Transport, Outer Membrane Porin"
12PPDStex,False,0.0,116.74218299999998,74.67911373302745,0.0,"(S)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__S_e <=> 12ppd__S_p,12PPDStex_FWD_CPLX0-7530,"Transport, Outer Membrane Porin"
12PPDStex,False,0.0,41.198806999999995,34.19401863135169,0.0,"(S)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__S_e <=> 12ppd__S_p,12PPDStex_FWD_G6700-MONOMER,"Transport, Outer Membrane Porin"
12PPDStex,False,0.0,117.96999600000001,75.26768199270408,0.0,"(S)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__S_e <=> 12ppd__S_p,12PPDStex_FWD_CPLX0-7534,"Transport, Outer Membrane Porin"
12PPDStpp,False,0.0,33.71096300000001,65.0,0.0,"(S)-Propane-1,2-diol facilitated transport (periplasm)",12ppd__S_p <=> 12ppd__S_c,12PPDStpp_FWD_CPLX_dummy,"Transport, Inner Membrane"
14GLUCANabcpp,False,0.0,214.601295,117.90076757745126,0.0,"1,4-alpha-D-glucan transport via ABC system (periplasm)",14glucan_p + atp_c + h2o_c --> 14glucan_c + adp_c + h_c + pi_c,14GLUCANabcpp_FWD_ABC-16-CPLX,"Transport, Inner Membrane"
14GLUCANtexi,False,0.0,149.685909,89.9906082896791,0.0,"1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible",14glucan_e --> 14glucan_p,14GLUCANtexi_FWD_CPLX0-7655,"Transport, Outer Membrane"
